gene_symbol,Tm
MCUR1,52.26115003056435
MDC1,52.4776693632506
MDH1,58.6146147715177
MDH2,60.40990817558
MDK,56.0546077737624
MDM2,46.301337836403
MDN1,49.0228681420578
MDP-1,58.6928844640244
ME1,57.67578144759494
ME2,50.707487887217
ME3,61.0678321031201
MEA1,56.0958219629897
MEAF6,
MECP2,55.2975019528268
MECR,54.9473113256144
MED1,49.2761104249157
MED10,53.41147708945445
MED11,49.996140413064
MED12,46.3385868388729
MED12L,55.4062724717585
MED13,49.4585023608834
MED13L,49.015080585397854
MED14,48.8430443068504
MED15,49.4991533768257
MED16,48.8813997350801
MED17,47.3187181105086
MED19,56.38699123438465
MED20,51.4725232003475
MED21,53.161901261100695
MED22,50.6392171712774
MED23,48.6439977137853
MED24,49.4383937891125
MED25,48.2192341479053
MED26,51.517204572782504
MED27,46.4858254572268
MED28,50.2395672433069
MED29,50.2416045015556
MED30,50.619688066589504
MED31,50.52794015417375
MED4,51.145471495603005
MED6,48.0176430538831
MED7,52.0973009266947
MED8,47.9288825422043
MED9,56.95500302417045
MEF2A,53.8613524868792
MEF2B,55.902963894040596
MEF2BNB,48.5073370093954
MEF2C,50.074038153329695
MEF2D,52.8562477284124
MEGF6,
MEGF8,53.6312013450449
MEGF9,62.238208456980104
MEIS1,49.7262479893369
MEIS2,47.8606493427766
MELK,48.0396551885796
MEMO1,53.7459251507322
MEMO1P,43.7601526279164
MEN1,44.1549646597056
MEPCE,47.7076383647023
MERTK,48.23550853736145
MESDC1,53.9343854420918
MESDC2,56.0357793049968
MEST,54.2912278806508
MET,49.4151060500098
METAP1,50.6219004205166
METAP1D,51.98432445708705
METAP2,54.4389201121451
METT10D,50.3651928962973
METT11D1,49.0656107752999
METT5D1,48.0504978419287
METTL1,54.9003299639374
METTL10,47.3416076914559
METTL11A,48.9192476467354
METTL13,47.9920913827901
METTL14,52.05247102091485
METTL15,45.876201526520745
METTL16,49.43883599498625
METTL21A,58.3854950102951
METTL25,49.0297193984393
METTL2B,46.5002884577949
METTL3,52.0978455898676
METTL5,63.6446047912875
METTL6,48.9053518727079
METTL7A,59.76220896305285
METTL7B,54.055242754336646
METTL8,46.5575836338796
METTL9,48.694476734206745
MEX3C,48.8094914088678
MEX3D,46.678074042164695
MFAP1,63.4154492386565
MFAP3,55.4034373233754
MFF,51.5026369370034
MFGE8,54.9607982585473
MFHAS1,50.4359682737889
MFI2,58.3832631576539
MFN1,51.0072101250479
MFN2,50.04567396590605
MFNG,52.5409686740549
MFSD1,62.65230531498985
MFSD10,59.2889571345853
MFSD11,60.4293319293758
MFSD5,57.05209808219975
MFSD6,60.5118706066706
MFSD8,60.991337121571
MFSD9,55.02366108845085
MGA,45.53996912800185
MGAM,59.2915030561498
MGAT1,52.0756748826971
MGAT2,53.10632186489495
MGAT4A,52.3873746460591
MGAT4B,52.48149733769185
MGAT5,55.74834968828135
MGC16169,47.9714601053871
MGC29506,57.255854564539
MGC3196,53.01968454290965
MGC3207,53.6449930003268
MGC33894,47.12985333938205
MGC52424,49.6578733298723
MGC57346,62.4655174637512
MGEA5,51.8269789651792
MGLL,54.374700977032205
MGME1,50.045034130806755
MGMT,50.7589246499486
MGRN1,56.79891563924695
MGST1,61.9264170116968
MGST2,59.6987726231807
MGST3,59.9598759503493
MIA2,49.95953631169645
MIA3,50.472384309278056
MIB1,48.482955710475494
MIB2,49.4555945626419
MICA,54.6033388141295
MICAL1,46.6088774818439
MICAL2,49.2391778131855
MICAL3,49.8659538898379
MICALL1,48.0881255683637
MICALL2,48.678938878674145
MICU1,48.02233955427995
MICU2,45.09254514661155
MID1,50.1211784734968
MIDEAS,45.2976929398418
MIEF1,52.3496051226995
MIEN1,52.3504614082127
MIER1,52.2210129052079
MIER2,49.8133769582577
MIER3,44.1191132108966
MIF,
MIF4GD,52.4328676299589
MIG12,45.0789971589019
MINA,51.8935276701107
MINK1,49.7107560324016
MINPP1,57.2312437259994
MIOS,54.21137639285985
MIPEP,50.6575566531794
MIS12,49.8846818489571
MISP,
MITD1,52.6509324368103
MIXL1,47.4152833059742
MKI67,49.9626904920999
MKI67IP,50.2165331885064
MKL1,48.223336988948
MKL2,52.0349180548989
MKLN1,51.8983759753297
MKNK1,49.2895475201776
MKNK2,51.608175741929045
MKRN1,50.35760922222525
MKRN2,46.610191986463
MKRNP5,46.0830529049643
MLC1,57.29936576862655
MLEC,53.652900400128246
MLF1IP,48.623268105284154
MLF2,44.5708901890713
MLH1,44.0969803706104
MLH3,44.60859249335515
MLKL,49.2007948329817
MLL,47.688760501809
MLL2,49.28111147551
MLL3,46.704220858514404
MLL4,46.24517254256685
MLLT1,50.0935404401743
MLLT11,47.6820456579446
MLLT3,48.846633150482
MLLT4,49.8989928321843
MLLT6,50.14245734219005
MLST8,48.8913560893308
MLX,46.0640589362382
MLXIP,46.9598623496314
MLXIPL,47.43342204223375
MLYCD,54.2635137885939
MMAA,52.3771490828767
MMAB,59.5311944728422
MMACHC,45.999050953846606
MMADHC,47.3516433596847
MME,60.1584328628745
MMGT1,51.717058331912895
MMP1,58.485786901628956
MMP10,55.9835877289313
MMP14,60.36433871354585
MMP15,55.812899909947845
MMP2,55.8287796431389
MMRN1,54.6607985784585
MMRN2,54.9281938860893
MMS19,47.0533669912775
MMSET,47.678865177553746
MMTAG2,50.53014364655995
MNAT1,53.5312757264327
MND1,48.7253409185775
MNDA,50.0242925409802
MNS1,55.837569734195455
MNT,50.313133492610305
MNX1,41.567387003585
MOB1A,51.8608630560772
MOB2,45.5053175178364
MOB3A,46.618054944785655
MOB4,51.50591001677515
MOBKL1B,55.4499599431722
MOBKL2A,49.5597269350279
MOBKL2B,47.90874390085735
MOBKL2C,47.132182719224346
MOBKL3,52.5764750136698
MOCOS,53.719384845419555
MOCS1,57.44720059009675
MOCS2,59.7121577404641
MOCS3,48.0170018623714
MOGS,50.54055807749675
MON1A,51.0875040885629
MON1B,52.2945069675267
MON2,49.0171669820802
MORC2,45.5113760619505
MORC3,46.0341781076152
MORF4L1,49.0046028164986
MORF4L2,51.5766928218355
MORG1,48.18202711254965
MOSC1,57.325792556650455
MOSC2,53.7348555375447
MOSPD1,54.49736781119665
MOSPD2,50.7418331301513
MOSPD3,50.962464228357746
MOV10,51.68327756769045
MOXD1,59.02875487224745
MP68,53.59451130699945
MPC2,50.95071794532065
MPDU1,62.4354509761426
MPDZ,47.4572578935017
MPG,52.2205256979058
MPHOSPH10,52.18965753608725
MPHOSPH6,50.0275493859975
MPHOSPH8,48.91274895364565
MPI,50.1180392796737
MPO,55.10207378580295
MPP1,47.2954725733979
MPP2,48.331036764057245
MPP5,47.88704610606525
MPP6,49.5216556894457
MPP7,47.61420178249125
MPPED2,61.2881019096069
MPRIP,49.176338245857
MPST,49.4187621102421
MPV17,55.76711485878505
MPV17L,57.134191979297
MPV17L2,58.776027927694145
MPZ,58.039650628177
MPZL1,62.094767780695
MPZL2,60.643361774247396
MRAS,59.5593654805848
MRC1,56.6813834316197
MRC2,55.98890831429105
MRCL3,52.5959950997209
MRE11A,50.5210186426993
MRFAP1,50.7848476319019
MRGBP,47.9936091143907
MRI1,55.05129500094685
MRM1,52.1270397743627
MROH1,53.6664460550096
MRP63,50.82531119397875
MRPL1,45.3972196919749
MRPL10,50.696515134181496
MRPL11,50.1912661492373
MRPL12,57.471354550544646
MRPL13,50.707498699734
MRPL14,51.171547479418905
MRPL15,50.8539911317923
MRPL16,51.1412646333402
MRPL17,50.8815077937247
MRPL18,50.86582917961575
MRPL19,49.5163651363102
MRPL2,51.19511502000645
MRPL21,50.2622025054615
MRPL22,50.35802074515155
MRPL23,50.4602485365166
MRPL24,50.6046150453132
MRPL27,50.75934630289575
MRPL28,51.01162279464355
MRPL3,49.6433807945988
MRPL32,52.5972527202452
MRPL33,50.840433764840654
MRPL34,53.862665017416
MRPL35,50.91660839746625
MRPL37,51.5808929692874
MRPL38,50.612643632890354
MRPL39,51.5739147210075
MRPL4,51.3755167175553
MRPL40,51.97233726136565
MRPL41,50.7571391075451
MRPL42,52.249690089127796
MRPL43,50.8586346951851
MRPL44,49.387829256450246
MRPL45,49.38211694149495
MRPL46,50.1341319729056
MRPL47,50.6700665048076
MRPL48,50.61160259498485
MRPL49,51.5917097369177
MRPL50,52.0601541451693
MRPL51,51.4258918279662
MRPL52,51.99582043201815
MRPL53,51.7668541758482
MRPL54,57.519823195579
MRPL55,51.64780223160875
MRPL9,50.3692753286402
MRPS10,49.855647569542654
MRPS11,50.5781029420771
MRPS12,50.9632960309162
MRPS14,50.2810419508889
MRPS15,50.1472392343346
MRPS16,49.4612644906432
MRPS17,49.4741612294551
MRPS18A,51.0757823080059
MRPS18B,50.2310001442011
MRPS18C,51.99843332189775
MRPS2,49.7748014622657
MRPS21,50.19444092566875
MRPS22,49.1138412873082
MRPS23,49.5019769990268
MRPS24,50.0580008507574
MRPS25,49.4119539354681
MRPS26,49.7582457500075
MRPS27,50.7074840545699
MRPS28,50.3727600579936
MRPS30,50.6473743928942
MRPS31,49.8013942356712
MRPS33,49.8008264053092
MRPS34,50.7153292770044
MRPS35,49.8191343304535
MRPS36,61.4717911277991
MRPS5,49.9418804002198
MRPS6,49.81486852051785
MRPS7,49.7158494221336
MRPS9,49.6700497617549
MRRF,49.7617283772005
MRS2,55.45470606520245
MRTL,52.0931981645582
MRTO4,48.8503901408495
MSH2,48.030096975151295
MSH3,49.0664645697925
MSH6,46.2474882020953
MSI2,52.1485985813725
MSL1,48.683282445828794
MSL2,45.334420714863796
MSL3,47.915925513089604
MSMO1,53.42655807119575
MSN,51.8233858716977
MSRA,47.5520137880964
MSRB2,53.373378130199455
MSRB3,54.9682602451229
MST1,54.4481454258394
MSTO1,50.6999893440848
MT-ATP8,53.726715045863
MT-CO2,56.55515644780675
MT1E,61.7000357816644
MT1F,61.251579149342305
MT1H,
MT1X,54.989820856792
MT2A,61.0030378574902
MTA1,47.2775480520605
MTA2,47.237421056991
MTA3,46.2000083465083
MTAP,62.896452552216445
MTBP,54.509032714119556
MTCH1,53.81515486562015
MTCH2,57.843989390657796
MTCP1,60.9948073389244
MTDH,62.9051622350645
MTERF,49.52975621051975
MTERF3,49.2741780479158
MTERF4,49.80314850050465
MTERFD1,47.9756524915819
MTERFD2,49.0117675695789
MTERFD3,45.9539013676958
MTF2,47.143911173142655
MTFMT,48.7657067488669
MTFP1,
MTFR1,50.18483530021125
MTFR1L,49.71433247235655
MTG1,48.9906812183867
MTG2,48.35546091930405
MTHFD1,51.5839151897877
MTHFD1L,52.1481404131069
MTHFD2,54.5965183137041
MTHFD2L,57.0464509081186
MTHFR,51.5988578645948
MTHFS,51.3042386838149
MTHFSD,55.2160086762216
MTIF2,44.9165675415227
MTIF3,51.97601475463505
MTM1,53.8246301958444
MTMR1,48.4657474291012
MTMR10,49.0929161582497
MTMR12,57.718519444588
MTMR14,50.1376491738519
MTMR2,51.8186329463025
MTMR3,52.2672276877054
MTMR4,49.9198045594612
MTMR6,49.1268094843989
MTMR9,50.1989681045288
MTO1,48.5377830803476
MTOR,49.041127517671356
MTP18,62.3778937436672
MTPAP,49.3508490136474
MTPN,49.5501928124827
MTR,44.5779433924691
MTRF1,47.2732199732351
MTRF1L,51.8402998815463
MTRR,48.3498090868625
MTSS1,57.1803281731992
MTSS1L,54.2658351222261
MTTP,56.342010180864946
MTUS1,48.92332206935055
MTX1,53.5347923606174
MTX2,51.018207007110504
MTX3,52.36866111181865
MUDENG,46.7720586994657
MUL1,51.97445105685735
MUSTN1,65.20640756713084
MUT,50.586483717653
MUTED,55.3135490907477
MVB12A,48.203585274873646
MVB12B,51.58362444576255
MVD,53.2530468148334
MVK,53.7975795439464
MVP,50.7341882025344
MX1,50.78378909215375
MX2,47.145078949701755
MXRA7,63.100548584235355
MXRA8,54.6223425064886
MYADM,57.14404505583905
MYB,44.894346832017504
MYBBP1A,46.9415535357101
MYBL2,45.1233077804103
MYC,44.82309397153215
MYCBP,56.1308534502814
MYCBP2,49.33219277358975
MYCT1,52.4497974624412
MYD88,45.0906275422205
MYDGF,58.9303602577091
MYEF2,45.98078638801465
MYF6,50.32654321102365
MYH10,49.6564419324015
MYH11,53.3888544853869
MYH13,49.3818016581207
MYH14,49.20087746523815
MYH3,54.880332551554
MYH9,52.3955165766012
MYL1,50.8386900910929
MYL12A,50.82405889256815
MYL4,56.1047379082137
MYL6,51.4185548960216
MYL6B,54.4759692021804
MYL9,52.47116053700755
MYLK,51.01747957940995
MYLK3,44.565017410390396
MYO10,45.117434130582254
MYO18A,47.7248840247188
MYO19,49.7932442313037
MYO1B,48.5245030687986
MYO1C,47.9143615510591
MYO1D,48.9651726915238
MYO1E,48.924580331318396
MYO1F,48.00376551182525
MYO1G,47.7891206473575
MYO5A,48.4680731248897
MYO5B,47.41179679572115
MYO5C,49.4685732836655
MYO6,51.2433133963777
MYO7B,41.7464881081893
MYO9A,48.7187675223587
MYO9B,47.7173685301853
MYOF,53.16198078164609
MYRIP,49.5087680145461
MYSM1,46.8868368202399
MYST1,44.4597088976043
MYST2,47.4025221318021
MYST3,53.4370626515551
MZT1,
MZT2A,
MZT2B,
Mitsugumin 23,61.7471998876632
N-PAC,54.24682653076795
N4BP1,48.0124316362301
N4BP2,48.817090470589
N6AMT1,54.1960128221813
N6AMT2,48.3915044811213
NAA10,52.32208381860375
NAA15,53.119855372003656
NAA16,47.75225173712905
NAA20,50.91284229314395
NAA25,51.94930686365235
NAA30,49.761119043101544
NAA35,50.8534368595665
NAA38,48.92876145490215
NAA40,48.253844623094906
NAA50,52.1909287943055
NAAA,56.721053627305096
NAALAD2,57.57631913223895
NAALADL1,60.3371715032103
NAB1,45.6376223799848
NAB2,42.293915874457
NACA,54.85698625159835
NACA2,
NACAP1,53.0581514386816
NACC1,47.5001971943553
NADH DEHYDROGENASE [UBIQUINONE] IRON-SULFUR PROTEI,53.3538461080042
NADK,61.65476908267995
NADK2,57.1437520981213
NADSYN1,56.6051935448201
NAE1,50.0956632827294
NAF1,51.7285350551948
NAG,47.61443993999445
NAGA,59.962982719232
NAGK,57.0326277682302
NAGLU,57.914509537104
NAGPA,58.8997650490385
NAIF1,45.7680290018793
NALCN,51.5740497255904
NAMPT,57.7272585369573
NANP,50.6679967653615
NANS,53.5071271591171
NAP1L1,49.9523260986368
NAP1L4,51.596615342237
NAP1L5,57.9997674329553
NAPA,52.3492891818203
NAPB,49.40316779566405
NAPG,47.5777185264604
NAPRT,59.7317732506733
NAPRT1,60.0909701983507
NARF,49.2759848326971
NARFL,53.7369959143874
NARG1,53.1678761054484
NARG1L,49.8200612119246
NARG2,48.54558729839475
NARS,56.5589984961674
NARS2,50.632597420996
NASP,51.2123992215798
NAT1,47.0895651385313
NAT10,50.0263681501501
NAT11,48.3851062160298
NAT12,50.8399084775904
NAT13,53.3214156553184
NAT14,50.7436097732186
NAT5,52.0763109767635
NAT6,45.5474202875897
NAT9,44.454541163465
NAV1,44.47882708678815
NAV2,47.0344238777975
NAV3,50.125522608880146
NBAS,48.005342515524646
NBEA,55.240357743174
NBEAL1,50.802173972026296
NBEAL2,46.1109953258319
NBN,47.6299092738875
NBR1,49.5668915208922
NCAM1,62.2621526417016
NCAPD2,47.3790694961145
NCAPD3,47.3759423700897
NCAPG,47.4806519563081
NCAPG2,46.9827117138283
NCAPH,47.6741909022407
NCAPH2,47.0203439548039
NCBP1,51.340279324334
NCBP2,50.966107822373
NCBP2-AS2,48.98348174148775
NCCRP1,53.57413219417925
NCDN,48.4528906491798
NCEH1,56.2498399184502
NCF1B,48.499053246643555
NCF2,45.93963474055465
NCF4,46.1982766810784
NCK1,46.4510938253182
NCK2,46.8572733790359
NCKAP1,51.3214581068934
NCKAP1L,49.8640264379439
NCKAP5L,48.8988000709809
NCKIPSD,45.7014599002506
NCL,50.0892044540753
NCLN,53.0133962585285
NCOA1,47.6432072336856
NCOA2,43.6982594497272
NCOA3,47.4444898934886
NCOA4,46.67614456953035
NCOA5,48.6085703216316
NCOA6,50.2269912830202
NCOA7,49.1934709005105
NCOR1,45.923934982185
NCOR2,47.4961383081276
NCRNA00153,52.73397326452445
NCSTN,57.2242945156775
ND1,56.293331759946696
ND2,58.9502952849628
ND3,57.2441817764456
ND4,58.52324518429555
ND5,56.9768890136203
ND6,57.69344961859975
NDC1,52.1433699016604
NDC80,44.4191878357754
NDE1,54.1834957194358
NDEL1,51.13343101099795
NDFIP1,59.065736564721604
NDFIP2,56.2486150447783
NDN,49.2113714933268
NDNL2,49.0142227930269
NDOR1,51.8165187307796
NDRG1,53.1712493751975
NDRG2,54.3637396214675
NDRG3,51.6168793445459
NDRG4,54.116614510303904
NDST1,52.38981752350195
NDST2,50.02839805264705
NDUFA1,54.5140181774933
NDUFA10,49.6926696383632
NDUFA11,63.3657926471716
NDUFA12,49.80819542211325
NDUFA13,55.23620031354615
NDUFA2,55.569039000464
NDUFA3,57.010783703449746
NDUFA4,54.116345208374696
NDUFA4L2,
NDUFA5,54.0487064492263
NDUFA6,46.5883286019093
NDUFA7,53.5466159623967
NDUFA8,55.79942845500485
NDUFA9,51.08791142427905
NDUFAB1,56.21226087408375
NDUFAF1,56.708168517245895
NDUFAF2,61.0045944120123
NDUFAF3,55.285755206686204
NDUFAF4,53.01465599200335
NDUFAF5,54.8469933933832
NDUFAF7,48.3872175907399
NDUFB1,56.6267122654328
NDUFB10,56.265543312886805
NDUFB11,62.39232906624164
NDUFB3,62.727621429553096
NDUFB4,48.4960256941806
NDUFB5,56.495145280505554
NDUFB6,59.8190393889288
NDUFB7,55.1780616460388
NDUFB8,59.095701486193
NDUFB9,55.9946395430078
NDUFC1,57.44960788730365
NDUFC2,58.0193441943183
NDUFS1,51.3930695205183
NDUFS2,53.180186930415
NDUFS3,53.7850161882257
NDUFS4,52.42320120671445
NDUFS5,54.9030761292369
NDUFS6,57.5674768762799
NDUFS7,51.9950868168044
NDUFS8,51.94463607637125
NDUFV1,55.7502180538597
NDUFV2,56.7618516161887
NDUFV3,60.36541255833855
NEB,51.030790542865546
NEBL,55.1284518347049
NECAP1,52.6669192386689
NECAP2,52.217181656932
NEDD1,53.0536472416399
NEDD4,49.537334354873
NEDD4L,48.1114126884004
NEDD8,54.3631417746529
NEDD8-MDP1,54.54200123434225
NEDD9,47.204448524192756
NEFH,49.87700915498735
NEGR1,48.709124328375395
NEIL2,45.9992055110592
NEIL3,43.41088274290495
NEK1,46.7138283420664
NEK3,51.4214590170144
NEK4,45.9157468261972
NEK6,45.056543159759
NEK7,49.9872718859157
NEK8,46.0528699280749
NEK9,50.6300215594249
NELFA,47.58288555710705
NELFB,49.00752379064865
NELFE,51.230993756078604
NEMF,48.4750424617516
NENF,61.6071519758793
NEO1,54.8275906614038
NES,46.55208909266925
NEU1,55.5347524716712
NEU3,49.87948253347485
NF1,48.8283965383225
NF2,51.1095992275553
NFAT5,47.7454807179851
NFATC1,45.7563488221248
NFATC2,46.6574115147077
NFATC2IP,47.9945091350134
NFATC3,46.6627004270356
NFE2,47.56727564784655
NFIA,58.599990243516345
NFIB,56.9538307234251
NFIC,59.55932688463315
NFIX,55.4066023287825
NFKB1,46.5098391971081
NFKB2,45.1273345392968
NFKBIB,48.9215840579751
NFKBIE,49.2092556456768
NFKBIL2,42.0050043051943
NFRKB,46.0476809947201
NFS1,54.3996973924785
NFU1,56.3780140881487
NFX1,51.2330976988016
NFXL1,50.4766449952147
NFYA,58.7955606356606
NFYB,54.2793042120473
NFYC,55.0136322519323
NGDN,50.8709373023262
NGEF,45.0540740986921
NGLY1,47.7479783076228
NGRN,53.419546328740395
NHEDC2,65.40986629554996
NHEJ1,55.867777861787204
NHLRC2,51.206704996693
NHLRC3,62.0227680260247
NHP2,54.188964476459404
NHP2L1,55.2431858947734
NHSL1,50.139583000621954
NHSL2,48.1724119048873
NIBP,50.646839997752
NID1,55.42284791550105
NID2,54.035277669509654
NIF3L1,63.1317977711956
NIN,48.1039010768593
NINJ1,60.96775359539335
NIP30,60.4213784626819
NIP7,54.2101472199171
NIPA1,55.807040614253296
NIPA2,60.43416881239235
NIPBL,45.8435861873173
NIPSNAP1,55.9544515488185
NIPSNAP3A,63.5595611765428
NISCH,48.5368090163527
NIT1,60.5510657128333
NIT2,55.6109125995805
NKAP,49.4239624777733
NKIRAS1,45.169954877862395
NKIRAS2,48.212679159615
NKRF,44.6599657885255
NKTR,46.41358484955555
NKX2-4,49.6350078204933
NLE1,53.2736329836012
NLN,55.2008810009388
NLRC3,49.04545045745675
NLRC4,51.2545983628619
NLRC5,46.4875904905485
NLRP1,47.3366291425761
NLRP2,45.652625955597145
NLRX1,53.7317033666198
NMD3,50.2784703736423
NME1,
NME1-NME2,63.8538414574523
NME2,66.5214629908009
NME3,62.1998911348054
NME4,60.0118937590477
NME6,61.18233419205865
NME7,46.7442596548165
NMI,56.3027392913586
NMNAT1,55.710028113068105
NMNAT3,51.2002574607676
NMRAL1,49.1685528489207
NMT1,52.2105363904805
NMT2,50.9256573462617
NNMT,52.33487448354355
NNT,54.0295426106467
NO66,47.17590254716135
NOA1,51.750126275068496
NOB1,49.5792428475696
NOC2L,49.673259458554455
NOC3L,50.66501847975895
NOC4L,46.0984857238992
NOL10,49.03868415389485
NOL11,56.0052470301027
NOL3,59.8160822519403
NOL4,52.1916021598276
NOL5A,53.0310031751951
NOL6,52.842954551508456
NOL7,60.6250951597956
NOL8,49.0583387438598
NOL9,46.5856035978782
NOLC1,62.2000679796425
NOM1,43.8578250659222
NOMO1,48.000599772781
NOMO2,53.289849914402
NONO,45.7691821609686
NOP10,54.7095695855186
NOP14,46.2976458516016
NOP16,57.4847283186429
NOP2,55.724868638363446
NOP5/NOP58,48.354132570282
NOP56,52.7653339513706
NOP58,53.329162981327556
NOP9,45.57006324545635
NOS1,48.103754904902004
NOS1AP,52.5201570467778
NOS3,50.396976561883
NOSIP,45.0109733605393
NOTCH1,50.3292631753403
NOTCH2,49.8423520490963
NOTCH3,50.0110308136963
NOTUM,55.0406512437253
NOVA1,50.3911959870147
NOVA2,47.0559396355817
NP,63.4963339836431
NPAL1,62.7891977820002
NPAL3,60.66739672764655
NPAT,45.939453472305146
NPC1,59.5696727927791
NPC1L1,59.718464029820055
NPC2,63.5138380177921
NPDC1,65.60305522555706
NPEPL1,50.5438460370268
NPEPPS,52.9089258074685
NPL,46.44813452690215
NPLOC4,52.3534856707664
NPM1,56.0813963313492
NPM3,55.0351924816915
NPR2,50.9328433728881
NPRL2,54.089995751557055
NPRL3,51.7790741910821
NPTN,58.736825231956
NPTXR,57.6926792189324
NPW,51.994518039277295
NQO1,51.1267643906969
NQO2,61.9971363103933
NR1H2,45.12073788063445
NR2C1,47.9448509275282
NR2C2,50.6600684102574
NR2C2AP,52.7982589040278
NR2F1,49.426531063916855
NR2F2,50.1700561304655
NR2F6,48.93063396901865
NR3C1,44.2587011988132
NR5A1,47.73148034604735
NR6A1,45.97900586902165
NRAP,55.4815036127251
NRAS,60.095549714779
NRBF2,52.6468907580974
NRBP1,51.1984530763939
NRBP2,48.2839777522594
NRCAM,57.4350804835892
NRD1,49.8553883654436
NRDE2,49.46615920512265
NRF1,49.6351097762508
NRG1,52.6189706718955
NRGN,58.0175472379285
NRM,55.513641501401494
NRP1,54.3349895500028
NRP2,53.43455807079345
NRSN2,59.2672552647105
NSBP1,62.30761051969645
NSD1,46.04376688182385
NSDHL,53.838022331387
NSF,49.738449724639
NSFL1C,51.4161668709036
NSL1,48.6153318237615
NSMAF,51.660897244195
NSMCE1,48.9463306652542
NSMCE2,49.4830182105282
NSMCE4A,49.55140641922845
NSRP1,
NSUN2,47.1450016878578
NSUN3,49.3589439493607
NSUN4,50.7569106794775
NSUN5,47.2995539711716
NSUN6,51.2017747522876
NT5C,60.3584264015811
NT5C1B,51.1016436163261
NT5C2,59.0453275656529
NT5C3,48.9655581759565
NT5C3A,48.39202116875665
NT5C3B,48.871992157846904
NT5C3L,50.1840112260333
NT5DC1,56.3054545302493
NT5DC2,54.8749113272329
NT5DC3,55.4136267687669
NT5E,65.3567821689077
NTAN1,50.0764009703852
NTHL1,49.29426049636305
NTMT1,48.9669548518214
NTN1,54.37005214144145
NTPCR,51.36050136283225
NUB1,45.2285761889753
NUBP1,52.5068877049707
NUBP2,50.1804737454037
NUBPL,53.1244183007454
NUCB1,61.3358517790688
NUCB2,63.3972117473426
NUCKS1,63.3877189078512
NUDC,51.9412675720845
NUDCD1,51.7078694406854
NUDCD2,46.8902323874475
NUDCD3,48.8856529026308
NUDT1,52.2728017077572
NUDT11,49.9234199204047
NUDT12,51.00931945509505
NUDT13,59.810545768793446
NUDT14,57.3119042130758
NUDT15,51.8467204384852
NUDT16,60.1657204027754
NUDT16L1,52.0680065048386
NUDT18,54.8721342109449
NUDT19,53.3348179029419
NUDT2,50.1907298764133
NUDT21,55.705619888128
NUDT22,49.12789338057865
NUDT3,56.720497355023
NUDT4,49.1101351892176
NUDT5,64.2088799174263
NUDT6,55.997475440733595
NUDT7,58.1381113602802
NUDT8,51.6817664670017
NUDT9,49.8042375860718
NUF2,44.5128406653269
NUFIP1,46.994248478985895
NUFIP2,53.6207379210861
NUMA1,46.9444496247325
NUMB,51.1866477991894
NUMBL,51.4195197124641
NUP107,47.1317778886292
NUP133,47.5614995348195
NUP153,54.7947397714374
NUP155,49.754821641082
NUP160,49.2349791505877
NUP188,47.3467342085187
NUP205,48.2854403404321
NUP210,53.3946418788584
NUP214,48.2953113565524
NUP35,52.1673371908341
NUP37,53.3995749762144
NUP43,56.1862990897011
NUP50,54.4255029508106
NUP54,49.4615353260461
NUP62,49.2369677043418
NUP85,52.9965020066872
NUP88,47.2232780141971
NUP93,46.385586608681
NUP98,48.3833143520227
NUPL1,53.1744356865963
NUPL2,53.063915887529106
NUS1,51.567487340665
NUSAP1,51.26584336526555
NUTF2,61.9138372418577
NVL,49.14465433887465
NXF1,47.2317359450367
NXF3,47.14737569971065
NXN,49.8826711379041
NXT2,47.9568481496864
OAF,54.851121373675156
OARD1,48.8392492041868
OAS1,53.05438244243995
OAS2,48.5112463186192
OAS3,48.697646088498544
OAT,54.2284577102809
OBFC1,48.0872288777206
OBFC2A,47.21076160171795
OBFC2B,46.4235113064682
OBSL1,45.6953688704047
OCIAD1,64.0830913239733
OCIAD2,62.7595894362619
OCLN,
OCRL,50.6840148261603
ODC1,55.1385978277482
ODF2,49.3156281028585
ODR4,49.1632366495547
ODZ3,55.2595796342085
OFD1,47.4503376248907
OGDH,51.4646484890425
OGDHL,49.86029040764225
OGFOD1,53.6430279419158
OGFOD2,49.1315277663011
OGFOD3,54.1512374472995
OGFR,45.7519941399981
OGFRL1,49.24254726826765
OGG1,48.818710023836246
OGN,53.098830281262494
OGT,48.6484498479706
OIP5,52.8740338604332
OLA1,52.16404839744645
OMA1,55.77227388987135
OPA1,50.862165658829454
OPA3,58.33320485520795
OPHN1,54.3199864678658
OPLAH,52.3748790625893
OPTN,47.4281931929258
OR8H1,55.704132976888545
ORAI1,62.4706296518667
ORAI2,53.3268579089156
ORAOV1,53.297558486945
ORC2,46.730902407875845
ORC2L,46.2950976216505
ORC3,47.28758398096355
ORC3L,46.3136893243648
ORC4,48.1000927691292
ORC4L,46.4310389916161
ORC5,48.099626029780794
ORC5L,46.0712119568953
ORC6L,44.5746442843529
ORM1,61.053084752981206
ORM2,60.258969541201395
ORMDL1,55.6646284122182
ORMDL2,53.4075414422136
ORMDL3,53.51351100425815
OS9,54.291659323344945
OSBP,52.0781133126231
OSBP2,47.5824320639823
OSBPL10,47.65117512641065
OSBPL11,47.83364171046
OSBPL1A,48.8553195494184
OSBPL2,45.5349516323815
OSBPL3,45.4436862315649
OSBPL5,49.065377176350495
OSBPL6,46.878618163203754
OSBPL7,46.6624911030829
